Protein_Id	GO:1990234	GO:1903561	GO:0005740	GO:0070013	GO:0005789
Q9Y4W2	1	0	0	1	0
Q8TAT5	0	0	0	1	0
Q9HBH5	0	0	0	0	1
Q9H165	0	0	0	1	0
Q14703	0	0	0	1	1
Q9Y4P8	0	0	0	1	0
P05181	0	0	1	0	1
Q14686	1	0	0	1	0
Q9NTI2	0	0	0	1	0
O95947	0	0	0	1	0
Q06587	1	0	0	1	0
Q12873	0	0	0	1	0
Q8NCN2	0	0	0	1	0
O75845	0	0	0	0	1
Q9UIC8	0	0	0	1	0
P41145	0	0	0	1	0
P43652	0	1	0	0	0
Q9BUI4	1	0	0	1	0
Q8N684	0	0	0	1	0
Q86WA8	0	0	0	1	0
Q6IQ49	0	0	0	1	0
P18054	0	1	0	0	0
P08574	0	0	1	1	0
Q9H9J2	0	0	1	1	0
P08185	0	1	0	0	0
Q16363	0	1	0	0	0
P62847	0	0	0	1	0
Q96RT6	0	0	0	0	1
Q13444	0	1	0	0	0
P08246	0	1	0	1	0
Q93099	0	1	0	0	0
P24539	0	0	1	1	0
Q9Y274	0	1	0	0	0
Q8N543	0	0	0	1	0
P26641	0	1	0	0	0
Q9NVS9	0	0	0	1	0
O14983	0	0	0	0	1
P48736	1	0	0	0	0
Q14774	0	0	0	1	0
P30520	0	1	0	0	0
O95551	0	0	0	1	0
P06702	0	1	0	1	0
Q8TEB9	0	0	0	0	1
O15372	0	1	0	0	0
O43325	0	0	0	1	0
P12235	0	0	1	0	0
Q9Y6X6	0	0	0	1	0
Q9UBS0	0	0	0	1	0
Q8NCC5	0	0	0	0	1
Q9Y3C7	0	0	0	1	0
P29460	0	0	0	1	0
O15235	0	0	1	1	0
P50221	0	0	0	1	0
Q7Z6Z7	0	1	0	1	0
Q9NSU2	0	0	0	0	1
A6NHG4	0	1	0	0	0
Q6PJG2	0	0	0	1	0
Q7Z3U7	0	1	0	0	0
P07864	0	1	0	0	0
Q9H9J4	0	0	0	1	0
Q9UL16	0	0	0	1	0
Q9Y3T9	0	0	0	1	0
Q9H0X4	0	1	0	0	0
Q8NCE0	0	0	0	1	0
Q16654	0	0	0	1	0
Q8NEY4	0	1	0	0	0
Q96D46	0	0	0	1	0
P16520	0	1	0	0	0
Q7Z6V5	0	0	0	1	0
P46019	1	0	0	0	0
Q8N5C8	0	1	0	0	0
O75177	0	0	0	1	0
P11117	0	1	0	0	0
Q9GZP8	0	0	0	1	0
Q9UK41	0	1	0	0	0
Q9NWW5	0	0	0	1	0
Q13153	0	0	0	1	0
Q9UKD1	0	0	0	1	0
Q5JRX3	0	0	0	1	0
Q9H5X1	0	0	0	1	0
Q9H4D5	0	0	0	1	0
P38405	0	1	0	0	0
Q15696	0	0	0	1	0
P24666	0	1	0	0	0
Q15287	0	0	0	1	0
Q8IZV2	0	0	0	1	0
Q99856	0	0	0	1	0
Q96FF9	0	0	0	1	0
O60682	0	0	0	1	0
O60583	1	0	0	1	0
Q8IXQ5	1	0	0	1	0
Q7L7X3	0	1	0	0	0
Q96BN8	1	0	0	0	0
P40424	0	0	0	1	0
Q5JTH9	0	0	0	1	0
Q99567	0	0	0	1	0
Q86UN2	0	1	0	0	0
Q9UJU2	0	0	0	1	0
Q68CJ9	0	0	0	1	1
Q6BEB4	0	0	0	1	0
Q96EP0	1	0	0	0	0
Q6P161	0	0	1	1	0
P07942	0	1	0	1	0
Q9HAW8	0	0	0	0	1
P57729	0	0	0	1	0
Q7KZ85	0	0	0	1	0
Q9NUS5	0	0	0	1	0
P31942	0	0	0	1	0
Q8N0Z6	0	0	0	1	0
P14921	0	0	0	1	0
Q9NTK5	0	1	0	1	0
Q9BS26	0	1	0	1	1
P54920	0	1	0	0	0
Q01892	0	0	0	1	0
P49755	0	0	0	0	1
Q9Y5L3	0	1	0	0	0
Q969H6	0	0	0	1	0
Q9BXS5	0	1	0	0	0
Q4G0J3	0	0	0	1	0
P62424	0	0	0	1	0
Q6PRD7	0	0	0	1	0
O95998	0	1	0	0	0
O00292	0	0	0	1	0
Q9BYU1	0	0	0	1	0
Q14781	1	0	0	1	0
Q16875	0	0	0	1	0
P43686	0	0	0	1	0
O00461	0	0	0	1	0
Q8WXI2	0	1	0	0	0
Q9Y5U4	0	0	0	0	1
Q8N961	0	0	0	1	0
Q8TB40	0	0	0	0	1
O15229	0	0	1	0	0
P50402	0	0	0	1	0
Q96PU5	0	1	0	1	0
P13716	0	1	0	1	0
Q9BZI1	0	0	0	1	0
Q9H2A2	0	1	0	0	0
Q9NX18	0	0	0	1	0
Q9UH73	0	0	0	1	0
Q9UK80	0	0	0	1	0
P61769	0	1	0	1	1
P26022	0	0	0	1	0
Q9BQ04	0	0	0	1	0
Q14914	0	1	0	0	0
Q9H6Z9	0	0	0	1	0
Q13115	0	0	0	1	0
Q6IEG0	0	0	0	1	0
Q8WTT2	0	0	0	1	0
P43699	0	0	0	1	0
O15151	0	0	0	1	0
P55000	0	1	0	0	0
Q9P086	0	0	0	1	0
Q5C9Z4	0	0	0	1	0
O43491	0	1	0	1	0
O43435	0	0	0	1	0
Q5VZK9	0	1	0	1	0
P62993	0	1	0	1	0
Q3B726	1	0	0	1	0
Q9UPV0	0	0	0	1	0
P51449	0	0	0	1	0
Q96E22	1	0	0	0	1
O75363	0	1	0	0	0
Q16827	0	1	0	0	0
Q9UHG3	0	1	0	0	0
Q96EQ8	0	0	0	0	1
P51825	0	0	0	1	0
Q9BTP7	0	0	0	1	0
Q99816	0	1	0	1	0
Q9ULX3	0	0	0	1	0
Q53EU6	0	0	0	0	1
Q9H649	0	0	0	1	0
Q9UKN7	0	1	0	0	0
P00338	0	1	0	0	0
P14616	1	0	0	0	0
Q49B96	0	0	1	1	0
P29373	0	1	0	1	0
Q9HCS4	0	0	0	1	0
Q9BVC6	0	1	0	0	0
P62837	0	1	0	0	0
Q96RU7	0	0	0	1	0
Q7L3B6	0	0	0	1	0
Q5T5M9	1	0	0	0	0
Q9UNQ0	0	0	0	1	0
P55290	0	1	0	0	0
Q9ULX5	0	0	0	1	0
Q9NZA1	0	1	0	0	0
P10600	0	0	0	1	0
O75781	0	0	0	1	0
P35716	0	0	0	1	0
P37837	0	1	0	0	0
Q969L2	0	1	0	0	0
Q9H2G4	0	0	0	1	0
Q8WVQ1	0	1	0	1	0
P62879	0	1	0	0	0
P09958	0	1	0	1	0
Q9BTE3	0	0	0	1	0
Q96C86	0	0	0	1	0
Q70EL2	0	0	0	1	0
Q6P2C8	0	0	0	1	0
Q9UBN7	0	0	0	1	0
Q6PIJ6	1	0	0	0	0
Q15003	0	0	0	1	0
Q8N5Z0	0	0	0	1	0
O75208	0	0	1	0	0
Q06547	0	0	0	1	0
Q8N5J4	0	0	0	1	0
P54253	0	0	0	1	0
P30281	1	0	0	1	0
Q9Y3B1	0	0	1	1	0
Q99675	0	0	0	1	0
Q6Q0C0	1	0	0	0	0
O60909	0	0	0	1	0
P78333	0	0	0	1	0
P01241	0	0	0	1	0
P59190	0	1	0	0	0
P11171	0	0	0	1	0
Q14004	1	0	0	1	0
P00966	0	1	0	0	0
O14638	0	1	0	0	0
Q10587	0	0	0	1	0
P49753	0	0	0	1	0
Q96GG9	1	0	0	1	0
P50991	0	1	0	1	0
Q96AG4	0	0	0	1	0
P04083	0	1	0	1	0
O94832	0	1	0	0	0
Q9H7Z6	1	0	0	1	0
P27037	1	0	0	0	0
Q86Y22	0	0	0	1	0
P49747	0	1	0	0	0
Q9NWF9	0	0	0	1	0
Q9H8H2	0	0	0	1	0
Q7L5D6	0	0	0	1	0
P84098	0	0	0	1	0
O14975	0	1	0	1	1
Q9Y5J9	0	0	1	1	0
O75444	0	0	0	1	0
O95926	0	0	0	1	0
P00738	0	1	0	1	0
P09525	0	1	0	0	0
P52701	0	0	0	1	0
P09972	0	1	0	1	0
Q96AY2	0	0	0	1	0
P62249	0	1	0	1	0
Q14534	0	0	0	0	1
Q15370	1	0	0	1	0
Q9NQX7	0	1	0	0	0
P36222	0	1	0	1	0
Q99766	0	0	1	0	0
Q92681	0	0	0	1	0
Q05925	0	0	0	1	0
Q5SY16	0	0	0	1	0
P09382	0	1	0	1	0
Q96EL3	0	0	1	1	0
P31941	0	0	0	1	0
P17931	0	1	1	0	0
Q8TBZ6	0	1	0	1	0
P78346	0	0	0	1	0
O15232	0	0	0	1	0
Q8NE62	0	0	1	0	0
P35637	0	0	0	1	0
Q13616	1	0	0	1	0
P54803	0	0	0	1	0
Q92503	0	0	0	1	0
P31323	0	1	0	0	0
P35858	0	1	0	0	0
Q9NP87	0	0	0	1	0
O95238	0	0	0	1	0
O60760	0	0	0	1	0
P82914	0	0	1	1	0
Q92841	0	0	0	1	0
P63279	1	0	0	1	0
O75841	0	1	0	0	0
Q9BZR9	0	0	0	1	0
Q9H5P4	0	0	0	1	0
Q9Y265	1	1	0	1	0
Q96MF7	1	0	0	1	0
P42568	0	1	0	1	0
Q9BRU2	0	0	0	1	0
P07911	0	1	0	1	0
Q9Y646	0	1	0	0	0
Q13228	0	1	0	1	0
Q8WXD5	0	0	0	1	0
Q9H2K2	0	0	0	1	0
P56537	0	1	0	1	0
Q9Y5K6	0	1	0	1	0
Q01740	0	0	0	1	0
O14607	1	0	0	1	0
Q9BXP2	0	1	0	0	0
Q8NBP7	0	0	0	1	0
Q16186	0	0	0	1	0
P42126	0	0	0	1	0
Q8NI99	0	1	0	0	0
Q04837	0	1	0	1	0
O15522	0	0	0	1	0
P20749	0	0	0	1	0
Q7Z5W3	0	0	0	1	0
Q13887	0	0	0	1	0
Q16644	0	0	0	1	0
Q9H2A3	0	0	0	1	0
Q8NC60	0	0	1	0	0
P23468	0	1	0	0	0
Q6P1L8	0	0	1	1	0
P02743	0	1	0	0	0
Q9BUN8	1	0	0	0	1
Q8WWI1	1	0	0	0	0
Q9NXC5	0	0	0	1	0
Q16678	0	0	0	0	1
Q8NBB4	0	0	0	1	0
P16519	0	0	0	1	0
O43707	0	1	0	1	0
Q6P9F5	1	0	0	0	0
Q6P5S2	0	1	0	0	0
Q8NBL1	0	0	0	1	0
P19256	0	1	0	0	0
Q9NS91	1	0	0	1	0
Q8TDY2	1	0	0	0	1
Q9H1I8	0	0	0	1	0
O43464	0	0	1	1	1
Q9BQ65	0	0	0	1	0
P07384	0	1	0	1	0
Q5VWP3	0	0	0	1	0
O43593	0	0	0	1	0
Q9BU19	0	0	0	1	0
Q7KZF4	0	1	0	0	0
Q9UK33	0	0	0	1	0
P02671	0	1	0	1	0
Q96BN2	1	0	0	1	0
Q8NA72	0	0	0	1	0
Q6UXN9	1	0	0	1	0
Q15573	0	0	0	1	0
Q6EKJ0	0	0	0	1	0
Q8NA31	0	0	0	1	0
Q9H4B4	0	0	0	1	0
P50281	0	0	0	1	0
Q96T76	1	0	0	1	0
Q99543	0	0	0	1	0
O94888	0	0	0	1	1
Q93050	0	1	0	1	0
Q96HR8	0	0	0	1	0
Q9UBY9	0	0	0	1	0
P16401	0	0	0	1	0
P57073	0	0	0	1	0
P54802	0	1	0	1	0
Q96CA5	0	0	0	1	0
Q9H1N7	0	0	0	0	1
P62072	0	0	1	1	0
O43709	0	0	0	1	0
Q15582	0	1	0	0	0
Q9ULZ3	1	0	0	1	0
Q12946	0	0	0	1	0
Q8NB78	0	0	0	1	0
Q7L190	0	0	0	1	0
Q9Y5K3	0	0	0	0	1
O43776	0	1	0	0	0
P26358	0	0	0	1	0
P28070	0	1	0	1	0
P62333	0	1	0	1	0
Q04671	0	0	0	0	1
Q9H161	0	0	0	1	0
Q9ULZ2	0	0	0	1	0
P19387	1	0	0	1	0
Q96DU7	0	0	0	1	0
P21291	0	1	0	0	0
Q96B49	0	0	1	0	0
P20061	0	0	0	1	0
Q7Z6J8	1	0	0	0	0
P17568	0	0	1	1	0
O15527	0	0	0	1	0
Q92905	0	0	0	1	0
O75600	0	0	1	1	0
Q6IPT4	0	0	0	1	1
O43592	0	0	0	1	0
O95954	0	1	0	0	1
Q8NFY9	1	0	0	0	0
Q9BY50	0	0	0	0	1
P50747	0	0	0	1	0
Q9HD42	0	1	0	1	0
Q8TCE9	0	0	0	1	0
Q7Z6K1	0	0	0	1	0
P22079	0	1	0	0	0
Q9NRR5	0	0	0	1	1
Q8N693	0	0	0	1	0
Q12774	0	0	0	1	0
Q8IYB3	0	0	0	1	0
P51606	0	1	0	0	0
Q9H2M3	0	1	0	0	0
P08754	0	1	0	0	1
Q5IJ48	0	1	0	0	0
Q06495	0	0	0	1	0
P08493	0	1	0	0	0
Q9BSH3	0	0	0	1	0
P43268	0	0	0	1	0
P02776	0	0	0	1	0
O75908	0	0	0	0	1
Q9UMQ3	0	0	0	1	0
Q6ZN66	0	1	0	0	0
P05387	0	1	0	0	0
P40617	0	0	0	1	0
Q15672	0	0	0	1	0
Q8IVH2	0	0	0	1	0
P25445	0	1	0	1	0
Q9P0U3	0	0	0	1	0
Q86X55	0	0	0	1	0
Q53SF7	0	1	0	0	0
P21397	0	0	1	0	0
P34949	0	1	0	0	0
P54274	0	0	0	1	0
Q8IWI9	1	0	0	1	0
O60832	0	0	0	1	0
Q9UBQ7	0	1	0	1	0
Q6PEW1	0	0	0	1	0
O00566	0	0	0	1	0
Q14197	0	0	1	1	0
P31152	0	0	0	1	0
P52739	0	0	0	1	0
P07355	0	1	0	1	0
P47895	0	1	0	0	0
Q14CW9	1	0	0	1	0
Q6PGP7	0	0	0	1	0
O76015	0	1	0	0	0
Q8IYJ3	0	1	0	0	0
Q3ZCT1	0	0	0	1	0
Q8NCN4	0	0	0	1	0
Q9H3N1	0	0	0	0	1
Q8TDF6	0	0	0	1	0
P14410	0	1	0	0	0
Q6NTE8	0	0	0	1	0
O00142	0	0	0	1	0
P15336	0	0	1	1	0
P49736	0	0	0	1	0
O75427	0	0	0	1	0
O14949	0	0	1	0	0
P78380	0	0	0	1	0
Q5VTY9	0	0	0	0	1
P22059	0	0	0	1	0
P54821	0	0	0	1	0
Q02338	0	0	1	1	0
P08962	0	1	0	1	0
Q969G2	0	0	0	1	0
O43257	0	0	0	1	0
Q8TCC3	0	0	1	1	0
P00995	0	1	0	0	0
P52815	0	0	1	1	0
P24752	0	1	0	1	0
Q86WV5	0	0	0	1	0
P20226	1	0	0	1	0
Q5T9L3	0	1	0	0	0
Q8IZU3	0	0	0	1	0
Q9BS31	0	0	0	1	0
P40926	0	1	0	1	0
Q9Y6Y1	0	0	0	1	0
Q685J3	0	0	0	1	0
P28340	1	0	0	1	0
P02724	0	0	0	1	0
Q9UHL9	0	0	0	1	0
O95140	0	0	1	0	0
P45984	0	0	0	1	0
Q9UM63	0	0	0	1	0
Q9NR48	0	0	0	1	0
Q9ULR0	0	0	0	1	0
P06280	0	1	0	1	0
Q8N9T8	0	0	0	1	0
Q9Y2P7	0	0	0	1	0
Q5BJD5	0	0	0	0	1
Q92903	0	0	0	0	1
P05156	0	1	0	0	0
Q12983	0	0	1	1	0
Q14498	0	0	0	1	0
Q8IU89	0	0	0	0	1
P50990	0	1	0	1	0
Q9Y5P8	0	0	0	1	0
P18031	0	0	0	0	1
O15213	0	0	0	1	0
Q16720	0	1	0	0	0
O15305	0	0	0	1	0
Q13247	0	0	0	1	0
Q9UK76	0	0	0	1	0
Q9UBU3	0	0	0	1	0
Q7RTP6	0	0	0	1	0
P02461	0	0	0	1	0
Q15646	0	0	0	1	0
P49790	0	0	0	1	0
Q9NZM1	0	1	0	0	0
Q5TCS8	0	0	0	1	0
Q8WXC3	1	0	0	0	0
Q9UBU8	1	0	0	1	0
O43752	0	0	0	1	0
Q9NPC3	0	0	0	1	0
Q9HD67	0	0	0	1	0
Q9NQ31	0	0	0	1	0
P08473	0	1	0	0	0
O15016	0	0	0	1	0
P50336	0	0	1	1	0
Q9NR55	0	0	0	1	0
P63272	0	0	0	1	0
Q14934	0	0	0	1	0
Q00610	0	1	0	0	0
P42685	0	1	0	1	0
O15054	1	0	0	1	0
O43674	0	0	1	1	0
Q9H9Z2	0	0	0	1	0
Q99943	0	0	0	0	1
P16278	0	1	0	1	0
P0C0S5	0	1	0	1	0
P11498	0	0	0	1	0
Q9BPY8	0	0	0	1	0
P57678	0	1	0	1	0
O00750	1	0	0	1	0
P54886	0	0	1	0	0
Q9HCL2	0	0	1	0	0
O95935	0	0	0	1	0
Q5T4T6	0	0	0	1	0
P52790	0	0	0	1	0
Q8NG57	0	0	0	1	0
Q86YH6	1	0	0	1	0
P31270	0	0	0	1	0
Q9BXV9	0	0	0	1	0
Q9H2U1	0	1	0	1	0
Q8WWM7	0	0	0	1	0
Q9Y692	0	0	0	1	0
P18433	0	1	0	0	0
Q68CK6	0	0	0	1	0
Q9NP58	0	1	1	1	0
Q5S007	0	1	1	1	0
Q9UNS1	0	0	0	1	0
P00480	0	0	0	1	0
Q9BQE5	0	0	0	0	1
O75937	0	0	0	1	0
Q6PJT7	0	0	0	1	0
Q9NWA0	0	0	0	1	0
Q68D10	0	0	0	1	0
Q96EY8	0	0	0	1	0
P54829	0	0	0	1	0
Q9NWR8	0	0	1	1	0
Q16891	0	0	1	0	0
Q99417	0	0	0	1	0
Q9UL26	0	1	0	0	0
Q5JVG8	0	0	0	1	0
Q96GM5	0	0	0	1	0
Q96C36	0	0	0	1	0
Q92698	0	0	0	1	0
P05109	0	1	0	1	0
P52788	0	1	0	0	0
O75154	0	0	0	1	0
Q6ZRP7	0	0	0	1	0
Q96PD7	0	0	0	0	1
P22680	0	0	0	0	1
O96007	0	0	0	1	0
Q8IXK0	1	0	0	1	0
P41743	0	1	0	1	0
Q52LJ0	0	0	0	1	0
P02765	0	1	0	1	0
P15289	0	1	0	1	0
Q15005	0	0	0	0	1
Q9BSD3	0	0	0	1	0
P21589	0	1	0	1	0
P61978	0	1	0	1	0
P36542	0	0	1	1	0
Q9NV31	0	0	0	1	0
Q9UBM1	0	0	0	0	1
P62701	0	1	0	1	0
Q13620	1	1	0	1	0
P35218	0	0	0	1	0
Q8NI22	0	0	0	0	1
Q9NTX9	0	0	0	1	0
Q9UMD9	0	0	0	1	0
Q9H8M2	0	0	0	1	0
Q9ULV0	0	1	0	0	0
O14950	0	1	0	0	0
Q99615	0	1	0	1	0
P04899	0	1	0	1	0
P58499	0	1	0	0	0
Q9Y282	0	0	0	0	1
Q9H0U9	0	0	0	1	0
P08238	0	1	0	1	0
Q8NHG7	0	1	0	0	1
Q9UEU0	0	0	0	1	1
P27694	0	0	0	1	0
Q8N108	0	0	0	1	0
Q99708	0	0	0	1	0
P13798	0	1	0	1	0
Q96T23	1	0	0	1	0
P07148	0	1	0	1	0
Q13033	0	0	0	1	0
Q8NI37	0	0	0	1	0
P51452	0	0	0	1	0
P25685	0	1	0	1	0
O94817	1	0	0	0	0
O60229	0	1	0	1	0
Q9H8W5	0	0	0	1	0
Q9UK55	0	1	0	1	0
P09884	1	0	0	1	0
Q9Y244	0	0	0	1	0
P53350	0	0	0	1	0
P68036	1	0	0	1	0
Q9H936	0	0	1	0	0
P13727	0	1	0	1	0
P61296	0	0	0	1	0
Q9BXR0	0	0	1	0	0
P49773	0	1	0	1	0
Q9NZP8	0	1	0	0	0
P98177	0	0	0	1	0
O75923	0	1	0	0	0
O00476	0	0	0	0	1
P07686	0	1	0	1	0
Q96JA3	0	0	0	1	0
Q8WXE9	0	0	0	1	0
Q9HC98	0	0	0	1	0
Q9Y375	0	0	1	0	0
P17987	0	1	0	0	0
P16435	0	0	0	0	1
Q9Y6P5	0	0	0	1	0
P52209	0	1	0	0	0
Q9Y6X0	0	0	0	1	0
Q04864	0	0	0	1	0
O14980	0	0	0	1	0
Q9HC38	0	1	0	0	0
Q6ZMG9	0	0	0	0	1
Q8N3R9	0	1	0	0	0
P04062	0	1	0	1	0
Q9UKM7	0	1	0	0	0
P05106	0	1	0	1	0
Q562E7	0	0	0	0	1
P38935	0	0	0	1	0
Q9NUU6	0	0	0	0	1
P13489	0	1	0	1	0
Q6QHC5	0	0	0	0	1
P23025	0	0	0	1	0
Q04446	0	1	0	0	0
Q00613	0	0	0	1	0
Q9UGC7	0	0	0	1	0
Q9H0F5	0	0	0	1	0
Q08722	0	1	0	0	0
Q14690	0	0	0	1	0
Q8TBZ3	0	0	0	1	0
Q99683	1	0	0	0	1
Q9P218	0	0	0	1	0
Q8IY37	0	0	0	1	0
P54652	0	1	0	0	0
Q8TE12	0	0	0	1	0
Q13118	0	0	0	1	0
O00411	1	0	0	1	0
Q92833	1	0	0	1	0
O95202	0	0	1	0	0
Q9BRQ0	0	0	0	1	0
Q5T2R2	1	0	0	1	0
Q86U86	0	0	0	1	0
Q8WUF5	0	0	0	1	0
Q9NYP7	0	0	0	0	1
O60315	0	0	0	1	0
O75521	0	0	0	1	0
P08319	0	0	0	1	0
Q6IQ32	0	0	0	1	0
Q9HA38	0	0	0	1	0
Q15007	1	0	0	1	0
P29590	0	0	0	1	1
Q6P531	0	1	0	0	0
Q9H7M6	1	0	0	0	0
P08575	0	1	0	0	0
Q8WXI9	0	0	0	1	0
Q9UKB1	1	0	0	0	0
Q6NS38	0	0	0	1	0
Q5T0F9	0	0	0	1	0
Q9Y4C5	0	0	0	1	0
P08311	0	1	0	1	0
P40967	0	0	0	0	1
P30291	0	0	0	1	0
Q12931	0	0	1	1	0
Q9Y2K7	0	0	0	1	0
Q9UGI0	0	0	0	1	0
Q00169	0	1	0	0	0
Q9Y580	0	0	0	1	0
P82979	0	0	0	1	0
Q6RW13	0	0	0	1	0
Q76N32	0	0	0	1	0
Q9BWX1	0	0	0	1	0
P17020	0	0	0	1	0
Q02809	0	1	0	0	1
Q99741	0	0	0	1	0
Q9H306	0	0	0	0	1
Q92781	0	0	0	1	1
Q92622	0	0	0	1	0
P51530	1	0	0	1	0
Q9BWC9	0	0	0	1	0
O60248	0	0	0	1	0
Q6IN85	0	0	0	1	0
Q8WV92	0	1	0	0	0
Q86SK9	0	0	0	0	1
O14777	0	0	0	1	0
Q9HCG7	0	0	0	0	1
Q5H9S7	1	0	0	1	0
P55851	0	0	1	0	0
P0CG48	0	1	1	1	1
O75319	0	0	0	1	0
P10415	0	0	1	1	0
Q9HD89	0	1	0	1	0
Q13362	0	0	0	1	0
Q8N1H7	0	0	0	1	0
P29992	0	1	0	0	0
Q96T60	0	0	0	1	0
Q99619	1	0	0	0	0
P30837	0	0	0	1	0
Q9UGK8	0	0	0	1	0
Q9H7D7	1	0	0	1	0
P43007	0	1	0	0	0
Q99487	0	0	0	0	1
Q6P1Q0	0	0	0	1	0
P17405	0	1	0	1	0
O75718	0	0	0	1	0
P61962	1	0	0	1	0
Q96MY1	0	0	0	1	0
Q9NUX5	0	0	0	1	0
Q9H469	1	0	0	0	0
P25067	0	0	0	1	0
Q7Z794	0	1	0	0	0
O95365	1	0	0	1	0
P00568	0	1	0	0	0
Q8NA92	0	0	0	1	0
Q9Y2Y6	0	1	0	0	0
Q05048	0	0	0	1	0
Q5SSJ5	0	0	0	1	0
Q13740	0	1	0	0	0
Q01081	0	0	0	1	0
O60306	0	0	0	1	0
Q9UQB9	0	0	0	1	0
Q9Y2P8	0	0	0	1	0
O75419	0	0	0	1	0
Q969R5	0	0	0	1	0
P51659	0	0	0	1	0
O95343	0	0	0	1	0
O00488	0	0	0	1	0
Q9UBE0	0	0	0	1	0
P18859	0	0	1	0	0
P55345	0	0	0	1	0
Q99801	0	0	0	1	0
Q8IUH8	0	0	0	0	1
Q8N4A0	0	1	0	0	0
Q4FZB7	0	0	0	1	0
Q5VZB9	0	0	0	1	0
P23141	0	0	0	1	0
P56178	0	0	0	1	0
Q9P299	0	0	0	0	1
Q9UIW0	0	0	0	1	0
Q13216	1	0	0	1	0
P24522	0	0	0	1	0
Q13191	0	0	0	1	0
Q9NRS6	0	0	0	1	0
O94955	0	1	0	0	0
P0DI81	0	0	0	1	0
Q12797	0	0	0	0	1
Q01201	0	0	0	1	0
P11836	0	1	0	1	0
Q8N6Q3	0	1	0	0	0
Q96JK2	1	0	0	1	0
Q8IZL8	1	0	0	1	0
O75339	0	1	0	0	0
P17480	0	0	0	1	0
Q8TBJ4	0	0	0	1	0
A8MXV4	0	0	0	1	0
Q9H790	0	0	0	1	0
Q14643	0	0	0	0	1
P31943	0	0	0	1	0
Q9BVV7	0	0	1	0	0
P30084	0	0	0	1	0
P59047	0	0	0	1	0
Q01085	0	0	0	1	0
Q9H777	0	0	0	1	0
Q14994	0	0	0	1	0
O95718	0	0	0	1	0
Q96SY0	0	0	0	1	0
O60381	0	0	0	1	0
Q96T37	1	0	0	1	0
Q7Z5L0	0	1	0	0	0
P00533	0	0	0	1	0
Q9NR97	0	0	0	0	1
Q7L1T6	0	0	0	0	1
Q5VW00	1	0	0	0	0
Q8N983	0	0	1	1	0
Q8N594	0	0	0	1	0
Q9NUW8	0	0	0	1	0
P21980	0	1	0	0	0
P14635	1	0	0	1	0
Q5BJH7	0	0	0	0	1
Q6UXY8	0	1	0	0	0
Q7Z6L1	0	0	0	1	0
Q0VG06	0	0	0	1	0
Q9H410	0	0	0	1	0
P36402	0	0	0	1	0
Q13516	0	0	0	1	0
P78413	0	0	0	1	0
Q13888	1	0	0	1	0
P02794	0	1	0	1	0
P56177	0	0	0	1	0
Q13133	0	0	0	1	0
P84077	0	1	0	0	0
P26599	0	1	0	1	0
Q8NHS3	0	0	0	1	0
P09661	0	0	0	1	0
O94906	0	0	0	1	0
P06576	0	1	1	1	0
P30085	0	1	0	1	0
Q9BVJ6	0	0	0	1	0
Q9H3K2	0	1	0	0	0
Q9UKJ1	0	1	0	0	0
Q07955	0	0	0	1	0
Q6UWP8	0	1	0	0	0
O95071	0	0	0	1	0
Q6P2H3	0	0	0	1	0
Q9NQT4	0	0	0	1	0
P49411	0	1	0	1	0
Q86VZ2	1	0	0	1	0
P0DJD9	0	1	0	1	0
P04350	0	1	0	0	0
O00311	0	0	0	1	0
Q15633	0	0	0	1	0
P00734	0	1	0	1	0
Q8IZP0	0	1	0	0	0
Q96IS3	0	0	0	1	0
Q5JT82	0	0	0	1	0
Q9HBG6	0	0	0	1	0
P51648	0	0	0	0	1
Q9NZC7	0	0	0	1	0
Q5FYB0	0	0	0	1	0
Q6PCD5	0	0	0	1	0
P53985	0	1	0	0	0
O76021	0	0	0	1	0
Q9UGI9	0	0	0	1	0
P49748	0	0	1	1	0
Q92908	0	0	0	1	0
Q14966	0	0	0	1	0
P42704	0	0	0	1	0
Q8NDI1	0	0	0	1	0
Q15021	0	0	0	1	0
Q14839	0	0	0	1	0
Q8IX04	0	1	0	0	0
Q96GQ7	0	0	0	1	0
Q9H490	0	0	0	0	1
Q75T13	0	0	0	0	1
P08697	0	1	0	1	0
P40763	0	0	0	1	0
Q92564	1	0	0	0	0
Q96BT3	0	0	0	1	0
Q8WU58	0	0	0	1	0
P19338	0	1	0	1	0
Q9UI17	0	0	0	1	0
P21675	1	0	0	1	0
O15160	1	0	0	1	0
Q9NXB9	0	0	0	0	1
P51813	0	0	0	1	0
P04070	0	0	0	1	0
Q2YD98	0	0	0	1	0
P06730	0	1	0	0	0
O43292	0	0	0	0	1
Q8IYK2	0	1	0	0	0
Q8N461	1	0	0	0	0
P48378	0	0	0	1	0
P50440	0	1	1	1	0
Q8TAV3	0	0	0	1	1
Q08828	0	1	0	0	0
Q01167	0	0	0	1	0
Q9UL54	0	0	0	1	0
P34741	0	0	0	1	0
Q9NZS9	0	0	0	0	1
P04818	0	0	1	1	0
Q9NS56	1	0	0	1	0
Q9Y2G1	0	0	0	1	1
Q9NVU7	0	0	0	1	0
Q6IBS0	0	1	0	0	0
O15234	0	0	0	1	0
Q14241	0	0	0	1	0
P56282	1	0	0	1	0
Q8NFH4	0	0	0	1	0
Q9BXI6	0	1	0	0	0
Q8IWS0	0	0	0	1	0
Q9H0G5	0	0	0	1	0
