Protein_Id	GO:0031981	GO:0000228	GO:0070062	GO:0015630	GO:0005768
Q99871	0	0	0	1	0
Q99523	0	0	0	0	1
Q86X55	1	0	0	0	0
Q53SF7	0	0	1	0	0
Q9UJT2	0	0	0	1	0
P54274	1	1	0	0	0
P34949	0	0	1	0	0
Q8IWI9	1	1	0	0	0
O60832	1	0	0	0	0
Q9UBQ7	0	0	1	0	0
Q6PEW1	1	0	0	0	0
O00566	1	0	0	0	0
P31152	1	0	0	0	0
P52739	1	0	0	0	0
P07355	0	0	1	0	1
P47895	0	0	1	0	0
Q9BVA1	0	0	0	1	0
Q6PGP7	1	0	0	0	0
Q14CW9	1	0	0	0	0
O76015	0	0	1	0	0
Q3ZCT1	1	0	0	0	0
Q8NCN4	1	0	0	0	0
Q8IYJ3	0	0	1	0	0
Q8TDF6	1	0	0	0	0
Q6NTE8	1	0	0	0	0
P14410	0	0	1	0	0
P15336	1	1	0	0	0
P49736	1	1	0	1	0
O75427	1	0	0	0	0
P78380	1	0	0	0	0
P22059	1	0	0	0	0
P54821	1	1	0	0	0
Q02338	1	0	0	0	0
P08962	0	0	1	0	1
Q969G2	1	1	0	0	0
O43257	1	1	0	0	0
P00995	0	0	1	0	0
P24752	0	0	1	0	0
Q86WV5	1	1	0	0	0
P20226	1	1	0	0	0
P24387	0	0	0	1	1
Q5T9L3	0	0	1	0	1
Q8IZU3	1	1	0	0	0
Q07954	0	0	0	0	1
Q9BS31	1	0	0	0	0
P40926	0	0	1	0	0
Q9Y6Y1	1	0	0	0	0
P28340	1	1	0	0	0
Q9Y2G3	0	0	0	0	1
P02724	1	0	0	0	0
Q9UHL9	1	0	0	0	0
Q96K21	0	0	0	1	0
P45984	1	0	0	0	0
Q9UM63	1	0	0	0	0
Q9NR48	1	0	0	0	0
Q9ULR0	1	0	0	0	0
P06280	0	0	1	0	0
Q8N9T8	1	0	0	0	0
Q9Y2P7	1	0	0	0	0
P05156	0	0	1	0	0
Q12983	1	0	0	0	0
Q14498	1	0	0	1	0
P50990	1	0	1	1	0
Q9Y5P8	1	0	0	0	0
P18031	0	0	0	0	1
O15213	1	0	0	0	0
Q9Y5W7	0	0	0	0	1
O15305	1	0	0	0	0
Q13247	1	0	0	0	0
O00399	0	0	0	1	0
Q9UK76	1	0	0	0	0
Q7RTP6	1	0	0	1	0
Q15646	1	0	0	0	0
P49790	1	0	0	0	0
Q9NZM1	0	0	1	0	0
Q5TCS8	1	0	0	0	0
Q9UBU8	1	1	0	0	0
O95425	0	0	0	1	0
O43752	1	0	0	0	1
Q9NPC3	1	1	0	0	0
Q9HD67	1	0	0	0	0
Q9NQ31	1	0	0	0	0
O15016	1	0	0	0	0
P08473	0	0	1	0	1
Q9NR55	1	1	0	0	0
Q5VZM2	0	0	0	0	1
P63272	1	0	0	0	0
Q14934	1	1	0	0	0
Q00610	0	0	1	1	1
P42685	1	0	1	0	0
O15054	1	1	0	0	0
O43674	1	0	0	0	0
Q9H9Z2	1	0	0	0	0
P16278	0	0	1	0	0
P0C0S5	1	1	1	0	0
Q96M69	0	0	0	1	0
Q9BPY8	1	1	0	0	0
P57678	1	0	1	0	0
O00750	1	0	0	0	0
O95935	1	1	0	0	0
Q5T4T6	1	1	0	0	0
Q8NG57	1	0	0	0	0
P31270	1	0	0	0	0
Q9BXV9	1	0	0	0	0
Q9H2U1	1	0	1	0	0
Q8TAP6	0	0	0	1	0
Q8WWM7	1	0	0	0	0
Q9Y692	1	1	0	0	0
P18433	0	0	1	0	0
Q9NP58	1	0	1	0	1
Q5S007	1	0	1	0	1
Q9UNS1	1	1	0	0	0
O75937	1	0	0	0	0
Q6PJT7	1	0	0	0	0
Q9NWA0	1	0	0	0	0
Q68D10	1	0	0	0	0
P54829	1	0	0	0	0
Q9NWR8	1	0	0	0	0
Q99417	1	0	0	0	0
Q9UL26	0	0	1	0	1
Q5JVG8	1	0	0	0	0
Q96GM5	1	1	0	0	0
Q92698	1	0	0	0	0
P05109	0	0	1	0	0
O75154	1	0	0	1	1
Q6ZRP7	1	0	0	0	0
P52788	0	0	1	0	0
Q8IWF6	0	0	0	0	1
O96007	1	0	0	0	0
Q8IXK0	1	0	0	0	0
P41743	1	0	1	1	0
Q52LJ0	1	0	0	0	0
P02765	0	0	1	0	0
P15289	0	0	1	0	0
Q9BSD3	1	0	0	0	0
P21589	1	0	1	0	0
P61978	1	1	1	0	0
Q9NV31	1	0	0	0	0
P62701	1	0	1	0	0
Q13620	1	0	1	0	0
Q49MG5	0	0	0	1	0
Q9NTX9	1	0	0	0	0
Q9H8M2	1	1	0	0	0
Q9ULV0	0	0	1	0	1
Q99615	1	0	1	0	0
O14950	0	0	1	0	0
P04899	1	0	1	1	0
P58499	0	0	1	0	0
Q9H0U9	1	0	0	0	0
P08238	1	0	1	0	0
Q8NHG7	0	0	1	0	0
Q9UEU0	0	0	0	0	1
P27694	1	1	0	0	0
O43597	0	0	0	1	0
Q8N108	1	0	0	0	0
Q99708	1	0	0	0	0
P13798	0	0	1	0	0
Q96T23	1	1	0	0	0
Q13033	1	0	0	0	0
P07148	1	0	1	0	0
P51452	1	0	0	0	0
P25685	1	0	1	0	0
O60229	1	0	1	0	0
Q9H8W5	1	0	0	0	0
Q9UK55	0	0	1	0	0
P09884	1	1	0	0	0
Q9Y244	1	0	0	0	0
P53350	1	1	0	1	0
P68036	1	0	0	0	0
O75602	0	0	0	1	0
P61296	1	1	0	0	0
P13727	0	0	1	0	0
Q9UJ55	0	0	0	0	1
P49773	1	0	1	0	0
Q9NZP8	0	0	1	0	0
P98177	1	1	0	0	0
O75923	0	0	1	1	1
P07686	0	0	1	0	0
Q96JA3	1	0	0	0	0
Q8WXE9	1	0	0	0	0
Q9HC98	1	0	0	1	0
P17987	0	0	1	1	0
Q9Y6P5	1	0	0	0	0
P52209	0	0	1	0	0
P18825	0	0	0	0	1
Q9Y6X0	1	0	0	0	0
Q04864	1	1	0	0	0
O14980	1	0	0	0	0
Q9HC38	0	0	1	0	0
Q9Y4B5	0	0	0	1	0
Q8N3R9	0	0	1	0	0
P04062	0	0	1	0	0
P05106	1	0	1	0	0
P30518	0	0	0	0	1
Q562E7	0	0	0	0	1
P38935	1	0	0	0	0
P13489	1	0	1	0	0
Q8ND25	0	0	0	0	1
P23025	1	1	0	0	0
Q04446	0	0	1	0	0
Q00613	1	1	0	1	0
Q9H0F5	1	0	0	0	0
Q08722	0	0	1	0	0
Q14690	1	0	0	0	0
Q9Y2T1	0	0	0	1	0
Q8TBZ3	1	0	0	0	0
Q8IY37	1	0	0	0	0
P54652	0	0	1	1	0
Q8TE12	1	1	0	0	0
Q13118	1	1	0	0	0
Q92833	1	0	0	0	0
Q9BRQ0	1	0	0	0	0
Q86U86	1	1	0	0	0
Q8WUF5	1	0	0	0	0
P02655	0	0	0	0	1
O60315	1	1	0	0	0
P08319	1	0	0	0	0
Q6IQ32	1	1	0	0	0
Q9HA38	1	0	0	0	0
Q15007	1	0	0	0	0
P29590	1	1	0	0	0
Q6P531	0	0	1	0	0
P58335	0	0	0	0	1
P08575	0	0	1	0	0
Q8WXI9	1	1	0	0	0
Q6NS38	1	0	0	0	0
Q9UKB1	0	0	0	1	0
Q8IUW5	0	0	0	1	0
Q5T0F9	1	0	0	0	0
Q9Y4C5	1	0	0	0	0
P08311	0	0	1	0	0
Q9H0R1	0	0	0	0	1
P40967	0	0	0	0	1
P30291	1	0	0	0	0
Q12931	1	0	0	0	0
Q9Y2K7	1	0	0	0	0
Q9UGI0	1	0	0	0	0
Q9Y580	1	0	0	0	0
Q00169	0	0	1	0	0
P82979	1	0	0	0	0
Q6RW13	1	0	0	0	0
Q76N32	1	0	0	1	0
Q9BWX1	1	0	0	0	0
P17020	1	0	0	0	0
Q02809	0	0	1	0	0
Q99741	1	0	0	1	0
Q92622	1	0	0	0	1
P51530	1	1	0	0	0
O60248	1	1	0	0	0
Q9BWC9	1	0	0	0	0
Q6IN85	1	0	0	0	0
Q8WV92	0	0	1	0	0
O14777	1	1	0	1	0
Q5H9S7	1	0	0	0	0
O75319	1	0	0	0	0
P0CG48	1	0	1	0	1
P10415	1	0	0	0	0
Q9HD89	0	0	1	0	0
Q13362	1	0	0	0	0
Q8N1H7	1	1	0	0	0
P29992	0	0	1	0	0
Q96T60	1	0	0	0	0
Q9UGK8	1	0	0	0	0
P30837	1	0	0	0	0
Q9H7D7	1	0	0	0	0
P43007	0	0	1	1	0
Q6P1Q0	1	0	0	0	0
P17405	0	0	1	0	1
P61962	1	0	0	0	0
Q9BPU9	0	0	0	1	0
Q96MY1	1	0	0	0	0
Q9NUX5	1	1	0	0	0
Q7Z794	0	0	1	0	0
O95365	1	1	0	0	0
Q8NA92	1	1	0	0	0
P00568	0	0	1	0	0
Q9Y2Y6	0	0	1	0	0
Q05048	1	0	0	0	0
Q5SSJ5	1	0	0	0	0
Q13740	0	0	1	0	0
Q01081	1	0	0	0	0
O60306	1	0	0	0	0
Q32P44	0	0	0	1	0
Q9UQB9	1	1	0	1	0
Q9Y2P8	1	0	0	0	0
O75419	1	1	0	1	0
Q969R5	1	0	0	0	0
O95343	1	1	0	0	0
O00488	1	0	0	0	0
Q9UBE0	1	0	0	0	0
P55345	1	0	0	0	0
Q99801	1	1	0	0	0
Q8N4A0	0	0	1	0	0
Q4FZB7	1	0	0	0	0
Q5VZB9	1	1	0	0	0
P56178	1	1	0	0	0
Q9UIW0	1	1	0	0	0
Q13216	1	0	0	0	0
P24522	1	0	0	0	0
Q9H892	0	0	0	1	0
Q13191	1	0	0	0	0
Q9NRS6	1	0	0	0	0
O94955	0	0	1	0	0
Q8IWC1	0	0	0	1	0
P0DI81	1	0	0	0	0
Q01201	1	1	0	1	0
P11836	1	0	1	0	0
Q8N6Q3	0	0	1	0	0
Q96JK2	1	0	0	0	0
Q8IZL8	1	0	0	0	0
Q8TBJ4	1	0	0	0	0
P17480	1	0	0	0	0
O75339	0	0	1	0	0
Q9H790	1	0	0	0	0
P31943	1	0	0	0	0
Q8N6U8	0	0	0	0	1
P59047	1	0	0	0	0
Q9H777	1	0	0	0	0
Q01085	1	0	0	0	0
Q14994	1	1	0	0	0
O95718	1	1	0	0	0
Q96SY0	1	0	0	0	0
O60381	1	1	0	0	0
Q96T37	1	0	0	0	0
Q7Z5L0	0	0	1	0	0
P00533	0	0	0	0	1
Q7L1V2	0	0	0	0	1
Q9NR97	0	0	0	0	1
Q9H269	0	0	0	0	1
Q96E40	0	0	0	1	0
Q8IUQ0	0	0	0	0	1
Q9Y487	0	0	0	0	1
Q8N594	1	1	0	0	0
Q9NUW8	1	0	0	0	0
Q86SQ7	0	0	0	1	0
P21980	0	0	1	0	0
P14635	1	1	0	1	0
Q6UXY8	0	0	1	0	0
Q9P2S5	0	0	0	1	0
Q0VG06	1	0	0	0	0
Q7Z6L1	1	0	0	0	0
Q9H410	1	1	0	1	0
P36402	1	0	0	0	0
Q13516	1	1	0	0	0
P78413	1	1	0	0	0
Q13888	1	0	0	0	0
P02794	0	0	1	0	0
P56177	1	1	0	0	0
Q13133	1	1	0	0	0
P26599	1	0	1	0	0
Q8NHS3	1	0	0	0	0
P84077	0	0	1	0	0
P09661	1	0	0	0	0
O94906	1	0	0	0	0
P06576	0	0	1	0	0
P30085	1	0	1	0	0
Q9BVJ6	1	0	0	0	0
Q15131	0	0	0	1	0
Q9H3K2	0	0	1	0	0
Q07955	1	0	0	0	0
Q9UKJ1	0	0	1	0	0
Q6UWP8	0	0	1	0	0
O95071	1	0	0	0	0
Q6P2H3	1	0	0	1	0
Q9NQT4	1	0	0	0	0
P49411	0	0	1	0	0
Q86VZ2	1	0	0	0	0
P0DJD9	0	0	1	0	1
P04350	0	0	1	1	0
O00311	1	0	0	1	0
Q15633	1	0	0	0	0
P00734	0	0	1	0	0
Q8IZP0	0	0	1	0	0
Q96IS3	1	1	0	0	0
Q5JT82	1	1	0	0	0
Q9HBG6	1	0	0	1	0
Q9NZC7	1	0	0	0	0
Q6PCD5	1	0	0	0	0
O76021	1	0	0	0	0
P53985	0	0	1	1	0
Q9UGI9	1	0	0	0	0
P49748	1	0	0	0	0
Q92908	1	1	0	0	0
Q14966	1	0	0	0	0
P42704	1	1	0	1	0
Q8NDI1	1	0	0	1	0
Q15021	1	1	0	0	0
Q14839	1	1	0	1	0
Q8IX04	0	0	1	0	0
Q96GQ7	1	0	0	0	0
P08697	0	0	1	0	0
P40763	1	1	0	0	0
Q96BT3	1	0	0	0	0
Q8WU58	1	0	0	0	0
P19338	1	0	1	0	0
Q5T7N3	0	0	0	1	0
P21675	1	1	0	0	0
O15160	1	0	0	0	0
P51813	1	0	0	0	0
Q2YD98	1	0	0	0	0
P06730	0	0	1	0	0
Q5R372	0	0	0	0	1
Q8IYK2	0	0	1	0	0
Q6ZP65	0	0	0	1	0
P48378	1	1	0	0	0
P50440	0	0	1	0	0
Q08828	0	0	1	0	0
Q01167	1	1	0	0	0
Q9UL54	1	0	0	0	0
Q5T280	0	0	0	1	0
Q9NS56	1	0	0	1	0
Q9Y2G1	1	0	0	0	0
Q9NVU7	1	0	0	0	0
O15234	1	0	0	0	0
Q6IBS0	0	0	1	0	0
Q14241	1	0	0	0	0
P56282	1	1	0	0	0
Q8NFH4	1	0	0	0	0
Q96T83	0	0	0	0	1
Q9BXI6	0	0	1	0	0
Q8IWS0	1	0	0	0	0
Q9H0G5	1	0	0	0	0
Q5JR59	0	0	0	1	0
Q96BM9	0	0	1	1	0
O15127	0	0	1	0	1
Q92608	0	0	1	0	0
Q9BXP8	0	0	1	0	0
Q9GZQ3	1	0	0	0	0
Q49A26	1	0	0	0	0
Q15637	1	0	0	0	0
Q15058	0	0	0	1	0
Q13330	1	1	0	1	0
Q9NZM5	1	0	0	0	0
P47928	1	0	0	0	0
O15143	0	0	1	0	0
Q15650	1	0	0	1	0
Q6ZN17	1	0	0	0	0
O15294	1	0	0	0	0
Q96K80	1	0	0	0	0
Q13627	1	0	0	0	0
Q8WTR7	1	0	0	0	0
Q8N668	1	0	0	0	1
Q9NP50	1	1	0	0	0
O15394	1	0	0	0	0
Q8ND07	0	0	0	1	0
Q8IUX7	0	0	1	0	0
Q99436	1	0	0	0	0
O43918	1	0	0	0	0
P43378	1	0	0	0	0
P01130	0	0	0	0	1
P62861	1	0	0	0	0
Q9UJY5	1	0	0	0	1
Q99574	0	0	1	0	0
Q9HAQ2	0	0	0	1	0
O60716	0	0	1	0	0
Q09FC8	1	0	0	1	0
Q5T0T0	0	0	0	0	1
O43426	0	0	0	1	0
P05114	1	0	0	0	0
P29374	1	0	0	0	0
Q05195	1	1	0	0	0
Q96MA1	1	1	0	0	0
Q92922	1	1	0	0	0
Q96T17	0	0	0	1	0
Q9BT92	0	0	0	1	0
P60660	0	0	1	0	0
Q9NP59	1	0	0	0	0
Q9UDW3	1	0	0	0	0
Q9BU64	1	1	0	0	0
Q8WXE1	1	0	0	0	0
P28161	0	0	1	0	0
Q08357	0	0	1	0	0
Q8TEC5	1	0	0	0	0
Q96T58	1	0	1	0	0
Q5U5Z8	0	0	0	1	0
Q9NPJ8	1	0	0	0	0
Q9NXU5	0	0	1	0	0
Q13029	1	0	0	0	0
Q9Y535	1	0	0	1	0
Q14511	1	0	0	1	0
Q8IWG1	0	0	0	1	0
O15226	1	0	0	0	0
Q8N9N7	0	0	1	0	0
P08729	0	0	1	0	0
Q8TEY7	1	0	0	1	0
P00450	0	0	1	0	0
P19388	1	0	0	0	0
P15863	1	1	0	0	0
Q9Y2S2	0	0	1	0	0
Q92794	1	1	0	0	0
P50443	0	0	1	0	0
P60709	1	1	1	0	0
Q7Z7N9	1	0	0	0	0
Q9BTT0	1	1	0	0	0
Q9Y5X0	0	0	0	1	1
Q9BV90	1	0	0	0	0
Q9UPM8	0	0	0	0	1
Q5SZK8	0	0	1	0	0
P62316	1	0	1	0	0
Q9NQG5	1	0	0	0	0
Q8WWB3	1	0	0	0	0
Q9Y3I0	1	0	0	0	0
Q9NUL7	1	0	0	0	0
Q9UKT9	1	0	0	0	0
Q8NHE4	0	0	0	0	1
Q5SW96	0	0	0	0	1
Q8IXZ3	1	1	0	0	0
P10412	1	1	0	0	0
Q13351	1	1	0	0	0
Q8NDV7	1	0	0	0	0
O00116	1	0	0	0	0
Q9Y6W5	0	0	1	0	0
P40429	1	0	0	0	0
Q9H5L6	1	1	0	0	0
P52952	1	1	0	0	0
Q9BUN5	0	0	0	1	0
Q71SY5	1	0	0	0	0
Q9HDC5	1	0	0	0	0
Q9NQ33	1	1	0	0	0
Q6P1K2	1	1	0	0	0
P61289	1	0	0	0	0
Q9HAK2	1	1	0	0	0
P41182	1	0	0	0	0
Q9H816	1	1	0	1	0
Q13573	1	0	0	0	0
P38919	1	0	0	0	0
P26006	0	0	1	0	0
Q8N0T1	1	0	0	0	0
Q8IUH3	1	0	0	0	0
P27448	0	0	1	0	0
O75182	1	1	0	0	0
O14782	0	0	0	1	0
Q12968	1	1	0	0	0
Q9H7Z3	1	0	0	0	0
Q9UN79	1	1	0	0	0
O76039	0	0	0	1	0
Q9UMS6	1	0	0	0	0
O15393	0	0	1	0	0
Q96QC0	1	1	0	0	0
P17213	0	0	1	0	0
P07199	1	0	0	0	0
Q8TF74	1	0	0	0	0
P49711	1	0	0	0	0
A2RUB6	0	0	0	1	0
P54278	1	0	0	0	0
Q96S55	1	1	0	0	0
Q9UBC3	1	0	0	0	0
P78310	1	0	0	0	0
P30304	1	0	0	0	0
Q9NWZ3	0	0	0	0	1
Q13823	1	0	0	0	0
O15091	1	0	0	0	0
P40933	1	0	0	0	1
Q5H9L4	1	0	0	0	0
P51826	1	0	0	0	0
P39059	0	0	1	0	0
P51959	1	0	0	0	0
Q96C23	0	0	1	0	0
Q86WQ0	1	0	0	0	0
Q969V4	0	0	0	1	0
Q9NP77	1	0	0	0	0
Q99456	0	0	1	0	0
Q96SB8	1	0	0	0	0
P34059	0	0	1	0	0
P06870	0	0	1	0	0
Q9NZC4	1	1	0	0	0
P35869	1	1	0	0	0
Q9Y266	1	0	0	0	0
P11940	0	0	1	0	0
P48960	0	0	1	0	0
Q14112	0	0	1	0	0
P62826	1	0	1	1	1
Q7Z589	1	0	0	0	0
Q96MU7	1	0	0	0	0
Q96LB3	0	0	0	1	0
O00148	1	0	0	0	0
Q15904	0	0	1	0	1
Q99967	1	1	0	0	0
Q9BW61	1	0	0	0	0
Q6PD62	1	0	0	0	0
Q9Y2N7	1	1	0	0	0
P22415	1	1	0	0	0
O95076	1	1	0	0	0
P49715	1	1	0	0	0
Q6EMK4	0	0	1	0	0
Q6IQ55	0	0	0	1	0
Q99962	0	0	0	0	1
O43148	1	0	0	0	0
O00170	1	0	0	0	0
P82980	0	0	1	0	0
O00505	1	0	0	0	0
Q9NTX7	1	0	0	0	0
Q96L34	0	0	0	1	0
Q12794	0	0	1	0	0
P53801	1	0	1	0	0
Q07687	1	1	0	0	0
Q9UJT0	0	0	0	1	0
Q30154	0	0	1	0	0
P20338	0	0	1	0	1
Q9UNX4	1	0	0	0	0
Q9UHH9	1	0	0	0	0
Q9H4Z2	1	0	0	0	0
P0CAP2	1	0	0	0	0
Q9NTJ3	1	0	0	0	0
Q9Y222	1	0	0	0	0
P04156	0	0	1	0	0
Q9P2D0	1	0	0	0	0
P21731	1	0	0	0	0
Q96FT9	0	0	0	1	0
Q8WV22	1	0	0	0	0
Q9Y6Q1	0	0	0	1	0
Q9UIL8	1	0	0	0	0
P12110	0	0	1	0	0
P09234	1	0	0	0	0
Q8WY36	1	1	0	0	0
P32243	1	1	0	0	0
Q8IXQ6	1	0	0	0	0
Q16676	1	1	0	0	0
Q8WUW1	0	0	1	0	0
P31040	1	0	0	0	0
Q9UHB7	1	0	0	0	0
Q13636	0	0	0	0	1
Q9UHB9	1	0	0	0	0
Q8N5Y2	1	0	0	0	0
Q8IWA0	1	0	0	0	0
Q14011	1	0	0	0	0
O60479	1	1	0	0	0
Q13393	0	0	0	0	1
P0C7T5	1	0	0	0	0
Q99880	1	0	1	0	0
P16152	0	0	1	0	0
Q99685	1	0	0	0	0
Q9H0H0	1	0	0	0	0
P49913	0	0	1	0	0
Q8NDY6	1	1	0	0	0
O14776	1	0	0	0	0
Q9UL25	0	0	1	0	1
Q9UBR4	1	1	0	0	0
O14595	1	0	0	0	0
Q8N122	1	0	0	0	0
Q9BWX5	1	1	0	0	0
P62136	1	1	1	0	0
Q8N3I7	0	0	0	1	0
Q68CZ1	1	0	0	1	0
O75817	1	0	0	0	0
Q9UL49	1	1	0	0	0
Q6ZSB9	1	0	0	1	0
Q7Z3Q1	0	0	1	0	0
Q5T5Y3	0	0	0	1	0
Q8N9B5	1	0	0	0	0
P22888	0	0	0	0	1
P07949	0	0	0	0	1
P25440	1	0	0	0	0
O15347	1	1	0	0	0
Q9NZ20	0	0	0	1	0
Q8WYB5	1	1	0	0	0
O43681	1	0	1	0	0
Q8N9V6	0	0	0	1	0
Q13422	1	1	0	0	0
P21439	1	0	1	0	0
Q01814	0	0	1	0	0
P07339	0	0	1	0	1
P17947	1	1	0	0	0
P51809	0	0	1	0	1
Q9UJV3	0	0	1	1	0
P49841	1	0	0	1	0
P20265	1	1	0	0	0
Q86XP3	1	0	0	0	0
Q9UKX3	0	0	1	0	0
P39687	1	0	0	0	0
Q6Y7W6	0	0	0	0	1
Q9BV38	1	0	0	0	0
Q9P289	0	0	1	0	0
P34931	1	0	0	0	0
Q02252	1	0	0	0	0
Q9H987	1	0	0	0	0
P02787	0	0	1	0	1
Q9Y2I7	0	0	0	0	1
Q9H6Q3	1	0	0	0	1
P16083	1	0	1	0	0
Q9BW19	0	0	0	1	0
P60174	0	0	1	0	0
O00287	1	0	0	0	0
Q13950	1	1	0	0	0
Q15418	1	0	0	0	0
P05423	1	1	0	0	0
Q8IV08	0	0	1	0	0
Q14181	1	1	0	0	0
O43156	1	1	0	0	0
P31271	1	1	0	0	0
P25786	1	0	1	1	0
Q92791	1	1	0	0	0
O14948	1	1	0	0	0
Q86VP1	0	0	1	0	0
Q15652	1	0	0	0	0
Q96B26	1	0	0	0	0
P51157	0	0	0	1	0
P06865	0	0	1	0	0
Q9UNN8	0	0	1	0	0
Q9H7V2	0	0	0	0	1
O15455	0	0	0	0	1
Q9NP85	0	0	1	0	0
Q9NP62	1	1	0	0	0
Q8IYW5	1	0	0	0	0
Q8N335	0	0	1	0	0
P53667	1	0	0	0	0
O95237	0	0	0	0	1
O15066	0	0	1	1	0
Q12789	1	0	0	0	0
Q9UGN5	1	0	0	0	0
O43236	1	0	0	1	0
Q15025	1	0	0	0	0
P11137	0	0	0	1	0
O00115	0	0	1	0	0
A6NHL2	0	0	0	1	0
P63172	0	0	0	1	0
Q9UM13	1	0	0	0	0
Q8HWS3	1	1	0	0	0
Q53G59	0	0	0	1	0
P62266	1	0	0	0	0
P37802	0	0	1	0	0
O75063	1	0	0	0	0
P50895	0	0	1	0	0
P60228	1	0	1	0	0
P07476	1	0	1	1	0
Q2NL82	1	0	0	0	0
A5D8T8	0	0	0	0	1
Q9NS86	1	0	0	0	0
Q9NPB6	0	0	0	1	0
O43490	0	0	1	0	0
P00915	0	0	1	0	0
A6NDU8	1	0	0	0	0
P85037	1	1	0	0	0
O94953	1	0	0	0	0
Q5SZL2	0	0	0	1	0
Q9UK59	1	0	0	0	0
Q8WWA0	0	0	1	0	0
P35813	1	0	0	0	0
P09172	0	0	0	1	0
P32942	0	0	1	0	0
Q13702	0	0	0	1	0
Q69YN4	1	0	0	0	0
O43511	0	0	1	0	0
Q92879	1	0	0	0	0
Q08431	0	0	1	0	0
Q9BXF3	1	1	0	0	0
P04279	0	0	1	0	0
O43823	1	0	0	0	0
O75528	1	0	0	0	0
Q9P0W2	1	0	0	0	0
Q9HBM6	1	0	0	0	0
Q15020	1	0	0	0	0
Q9UQL6	1	0	0	0	0
P55197	1	0	0	0	0
Q13207	1	1	0	0	0
P40425	1	1	0	0	0
P04746	0	0	1	0	0
Q99497	1	0	1	0	0
P52758	0	0	1	0	0
Q6DT37	0	0	0	1	0
Q96PM5	1	0	0	0	0
Q9Y6R1	0	0	1	0	0
O60610	0	0	0	1	0
Q8WTP8	1	0	0	0	0
Q70CQ1	1	0	0	0	0
Q8N8Y2	0	0	1	0	1
Q9BSF8	1	0	0	0	0
Q86XP1	0	0	0	0	1
Q03923	1	0	0	0	0
P17482	1	1	0	0	0
Q13443	0	0	1	0	0
Q8IY81	1	0	0	0	0
Q9NZJ0	1	0	0	1	0
Q14393	0	0	1	0	0
Q92900	1	1	0	0	0
Q86SX3	0	0	0	1	0
Q9UBU9	1	0	0	0	0
Q96G25	1	0	0	0	0
Q13363	1	0	0	0	0
Q7Z404	0	0	1	0	0
P30305	1	0	0	1	0
O43683	1	1	0	0	0
O95243	1	0	0	0	0
P49761	1	0	0	0	0
Q8TCU4	0	0	0	1	0
O14717	1	0	0	0	0
Q9NPI8	1	0	0	0	0
Q9NYP9	1	0	0	0	0
P63000	0	0	1	0	1
Q8WWZ7	0	0	0	0	1
Q9NX24	1	1	0	0	0
Q9BZS1	1	1	0	0	0
Q13554	1	0	0	0	0
P08758	0	0	1	0	0
Q8TES7	0	0	0	1	0
Q8NEZ4	1	0	0	0	0
Q6PI26	1	0	0	0	0
P11441	1	0	0	0	0
Q13562	1	1	0	0	0
Q9BVV6	0	0	0	1	0
P78367	1	1	0	0	0
Q15181	0	0	1	0	0
P18847	1	1	0	0	0
Q9NR19	1	0	0	0	0
Q96GE4	0	0	0	1	0
Q8IV53	1	0	0	1	0
Q15435	0	0	1	0	0
Q8NCG7	1	0	0	0	0
Q7KZI7	1	0	0	0	0
Q56NI9	1	0	0	0	0
Q9BUF7	0	0	1	0	0
Q16719	1	0	0	0	0
P00558	0	0	1	0	0
O60636	1	0	0	0	0
Q92620	1	0	0	0	0
O43692	0	0	1	0	0
P15586	0	0	1	0	0
Q8IYS1	1	0	0	0	0
Q14160	1	0	1	0	0
A6NHR9	1	1	0	0	0
Q9ULX6	1	0	0	0	0
Q6ZN04	1	0	0	0	0
Q13574	1	0	0	0	0
O95866	1	0	0	0	0
Q9C056	1	1	0	0	0
Q9Y5B8	0	0	0	1	0
O60336	1	0	0	1	0
Q15911	1	1	0	0	0
Q9H2F9	0	0	0	1	0
O14965	1	1	0	1	0
Q9H0E7	1	0	0	0	0
P28360	1	1	0	0	0
Q9Y4A5	1	1	0	0	0
Q96S99	0	0	0	0	1
Q02383	0	0	1	0	0
P42224	1	1	0	0	0
P49959	1	1	0	0	0
O15145	0	0	1	0	0
Q6PJ69	1	0	0	0	0
Q9Y4D1	0	0	0	1	0
O95782	0	0	0	0	1
Q96LR9	1	0	0	0	0
Q9H0E9	1	1	0	0	0
P02649	0	0	1	0	1
Q9UBX1	0	0	1	0	0
P33151	1	0	0	0	0
Q9H1C7	0	0	1	0	0
Q658P3	0	0	0	0	1
O60942	1	0	0	0	0
Q96PK6	1	0	0	0	0
Q13303	0	0	0	1	0
Q709C8	0	0	1	0	0
Q96SB3	1	0	0	0	0
O60243	1	0	0	0	0
Q9NWT1	1	0	0	0	0
Q9HAU0	1	0	0	0	0
P43353	0	0	1	0	0
Q9NS15	0	0	1	0	0
Q9BQG1	0	0	0	0	1
P01308	0	0	0	0	1
O95255	1	0	0	0	0
Q96HH9	0	0	0	1	0
Q8TCI5	0	0	0	1	0
P61626	0	0	1	0	0
Q9Y6H5	1	0	0	0	0
P51688	0	0	1	0	0
P42768	0	0	1	0	0
Q14183	1	0	0	0	0
Q9NQ94	1	0	0	0	0
O60888	0	0	1	0	0
Q06945	1	1	0	0	0
P27449	0	0	1	0	1
Q96EP5	1	0	0	0	0
P62750	1	0	1	0	0
Q92820	0	0	1	0	0
P46199	1	0	0	0	0
