target_id	length	eff_length	est_counts	tpm
lcl|CP014584.1_mrna_435	3404	3146.68	4543.56	23.2434
lcl|CP014584.1_mrna_436	785	527.702	3088.44	94.2121
lcl|CP014584.1_mrna_437	2318	2060.68	1663	12.9909
lcl|CP014584.1_mrna_438	1505	1247.68	1589	20.5011
lcl|CP014584.1_mrna_439	868	610.688	670	17.6609
lcl|CP014584.1_mrna_440	1934	1676.68	11467	110.092
lcl|CP014584.1_mrna_441	1581	1323.68	4134	50.2741
lcl|CP014584.1_mrna_442	1605	1347.68	2520	30.1003
lcl|CP014584.1_mrna_443	2386	2128.68	2408.02	18.2098
lcl|CP014584.1_mrna_444	3157	2899.68	3278.98	18.2031
lcl|CP014584.1_mrna_445	1649	1391.68	1749	20.2305
lcl|CP014584.1_mrna_446	1580	1322.68	1952.21	23.7591
lcl|CP014584.1_mrna_447	489	232.1	1503.79	104.296
lcl|CP014584.1_mrna_448	1863	1605.68	2622	26.2864
lcl|CP014584.1_mrna_449	1264	1006.68	2588	41.3838
lcl|CP014584.1_mrna_450	615	357.797	4029	181.266
lcl|CP014584.1_mrna_451	1599	1341.68	721	8.65054
lcl|CP014584.1_trna_452	73	27.6094	0.6	0.349825
lcl|CP014584.1_mrna_453	1047	789.677	911	18.5706
lcl|CP014584.1_mrna_454	1293	1035.68	1547	24.0448
lcl|CP014584.1_mrna_455	1464	1206.68	2741	36.5657
lcl|CP014584.1_mrna_456	4469	4211.68	7348	28.0847
lcl|CP014584.1_mrna_457	552	294.873	531	28.9878
lcl|CP014584.1_mrna_458	2303	2045.68	7769.68	61.1396
lcl|CP014584.1_mrna_459	1141	883.677	402.315	7.32874
lcl|CP014584.1_mrna_460	2809	2551.68	1209	7.62705
lcl|CP014584.1_mrna_461	1952	1694.68	1728	16.4139
lcl|CP014584.1_mrna_462	1787	1529.68	23705	249.457
lcl|CP014584.1_mrna_463	717	459.722	238.816	8.36228
lcl|CP014584.1_mrna_464	705	447.73	2014.18	72.4168
lcl|CP014584.1_mrna_465	615	357.797	1612	72.5245
lcl|CP014584.1_mrna_466	714	456.722	2860	100.802
lcl|CP014584.1_mrna_467	1110	852.677	1943	36.6813
lcl|CP014584.1_mrna_468	918	660.677	2701	65.8099
lcl|CP014584.1_mrna_469	849	591.693	181	4.92423
lcl|CP014584.1_mrna_470	1065	807.677	5	0.0996525
lcl|CP014584.1_mrna_471	1065	807.677	6315.29	125.867
lcl|CP014584.1_mrna_472	1065	807.677	9505	189.439
lcl|CP014584.1_mrna_473	1065	807.677	9618.71	191.706
lcl|CP014584.1_mrna_474	663	405.769	485	19.2406
lcl|CP014584.1_mrna_475	633	375.781	2327	99.6821
lcl|CP014584.1_mrna_476	1812	1554.68	7091	73.4215
lcl|CP014584.1_mrna_477	2364	2106.68	7107	54.3056
lcl|CP014584.1_mrna_478	864	606.688	368	9.76425
lcl|CP014584.1_mrna_479	306	69.6593	331	76.49
lcl|CP014584.1_mrna_480	1683	1425.68	68560	774.115
lcl|CP014584.1_mrna_481	1230	972.677	891.358	14.7516
lcl|CP014584.1_mrna_482	1824	1566.68	12458.6	128.011
lcl|CP014584.1_mrna_483	1272	1014.68	285	4.5214
lcl|CP014584.1_mrna_484	1011	753.677	6727	143.679
lcl|CP014584.1_mrna_485	1881	1623.68	2055	20.3736
lcl|CP014584.1_mrna_486	849	591.693	32758	891.204
lcl|CP014584.1_mrna_487	309	71.5447	107	24.0748
lcl|CP014584.1_mrna_488	3102	2844.68	22858	129.348
lcl|CP014584.1_mrna_489	1129	871.677	613.579	11.3311
lcl|CP014584.1_mrna_490	1339	1081.68	3047.42	45.3514
lcl|CP014584.1_mrna_491	781	523.702	2826	86.8648
lcl|CP014584.1_mrna_492	890	632.682	1559	39.6658
lcl|CP014584.1_mrna_493	1671	1413.68	3522	40.1047
lcl|CP014584.1_mrna_494	755	497.71	2258	73.0303
lcl|CP014584.1_trna_495	73	27.6094	0	0
lcl|CP014584.1_mrna_496	774	516.706	206	6.4177
lcl|CP014584.1_mrna_497	1169	911.677	34659	611.971
lcl|CP014584.1_mrna_498	810	552.697	2492	72.5799
lcl|CP014584.1_mrna_499	542	284.9	1386	78.3118
lcl|CP014584.1_mrna_500	979	721.677	4889	109.052
lcl|CP014584.1_mrna_501	1479	1221.68	1176.06	15.4964
lcl|CP014584.1_mrna_502	2362	2104.68	1497.94	11.4568
lcl|CP014584.1_mrna_503	1848	1590.68	777.539	7.86858
lcl|CP014584.1_mrna_504	1654	1396.68	396.461	4.56941
lcl|CP014584.1_mrna_505	684	426.748	948.439	35.7762
lcl|CP014584.1_mrna_506	1904	1646.68	1426.56	13.9456
lcl|CP014584.1_mrna_507	1533	1275.68	7462	94.1609
lcl|CP014584.1_mrna_508	891	633.682	1740	44.2012
lcl|CP014584.1_mrna_509	1416	1158.68	3396	47.1804
lcl|CP014584.1_mrna_510	2382	2124.68	1936	14.6679
lcl|CP014584.1_mrna_511	1654	1396.68	1333.38	15.3679
lcl|CP014584.1_mrna_512	1386	1128.68	415.104	5.92029
lcl|CP014584.1_mrna_513	3766	3508.68	7199	33.0282
lcl|CP014584.1_mrna_514	1380	1122.68	1425	20.4322
lcl|CP014584.1_mrna_515	2565	2307.68	7261	50.6498
lcl|CP014584.1_mrna_516	2756	2498.68	1401	9.02577
lcl|CP014584.1_trna_517	72	26.8895	14.75	8.8301
lcl|CP014584.1_mrna_518	3110	2852.68	1286.49	7.25953
lcl|CP014584.1_mrna_519	1115	857.677	22090.5	414.608
lcl|CP014584.1_mrna_520	2709	2451.68	7084	46.5127
lcl|CP014584.1_mrna_521	2673	2415.68	1378	9.18262
lcl|CP014584.1_mrna_522	1539	1281.68	868	10.9018
lcl|CP014584.1_mrna_523	1122	864.677	839	15.6194
lcl|CP014584.1_mrna_524	2297	2039.68	760	5.99803
lcl|CP014584.1_mrna_525	621	363.791	1610.98	71.2843
lcl|CP014584.1_mrna_526	675	417.758	266.023	10.2506
lcl|CP014584.1_mrna_527	3731	3473.68	2144.41	9.93743
lcl|CP014584.1_mrna_528	2776	2518.68	869.592	5.55775
lcl|CP014584.1_mrna_529	1467	1209.68	581	7.73148
lcl|CP014584.1_mrna_530	2230	1972.68	4108	33.522
lcl|CP014584.1_mrna_531	1372	1114.68	1448	20.911
lcl|CP014584.1_mrna_532	5052	4794.68	13580	45.5928
lcl|CP014584.1_mrna_533	1702	1444.68	16470	183.518
lcl|CP014584.1_mrna_534	944	686.677	156	3.65703
lcl|CP014584.1_mrna_535	1693	1435.68	2861.39	32.0832
lcl|CP014584.1_mrna_536	590	332.814	2887.61	139.667
lcl|CP014584.1_mrna_537	1909	1651.68	1310	12.7674
lcl|CP014584.1_mrna_538	1727	1469.68	7397	81.0195
lcl|CP014584.1_mrna_539	2328	2070.68	2466	19.1706
lcl|CP014584.1_mrna_540	952	694.677	672	15.5719
lcl|CP014584.1_mrna_541	1611	1353.68	673	8.00306
lcl|CP014584.1_mrna_542	1389	1131.68	6432	91.4913
lcl|CP014584.1_mrna_543	1867	1609.68	63	0.630025
lcl|CP014584.1_mrna_544	1280	1022.68	260.574	4.10156
lcl|CP014584.1_mrna_545	3044	2786.68	1992.43	11.5094
lcl|CP014584.1_mrna_546	2120	1862.68	749	6.47292
lcl|CP014584.1_mrna_547	1071	813.677	1739.32	34.41
lcl|CP014584.1_mrna_548	1926	1668.68	6658.68	64.235
lcl|CP014584.1_mrna_549	4792	4534.68	3088	10.9619
lcl|CP014584.1_mrna_550	3000	2742.68	2072	12.1611
lcl|CP014584.1_mrna_551	1437	1179.68	3996	54.5279
lcl|CP014584.1_rrna_552	117	25.1609	16.4618	10.532
lcl|CP014584.1_mrna_553	327	83.6218	2.77922	0.535007
lcl|CP014584.1_mrna_554	1441	1183.68	0	0
lcl|CP014584.1_rrna_555	117	25.1609	16.4618	10.532
lcl|CP014584.1_mrna_556	2401	2143.68	2868	21.5365
lcl|CP014584.1_mrna_557	2266	2008.68	61413	492.16
lcl|CP014584.1_mrna_558	738	480.71	1649	55.2196
lcl|CP014584.1_mrna_559	1559	1301.68	1372	16.9671
lcl|CP014584.1_mrna_560	1460	1202.68	7068	94.6027
lcl|CP014584.1_mrna_561	3185	2927.68	1258	6.91693
lcl|CP014584.1_mrna_562	1203	945.677	324	5.51516
lcl|CP014584.1_mrna_563	813	555.697	4885.19	141.514
lcl|CP014584.1_mrna_564	844	586.693	12087.8	331.66
lcl|CP014584.1_mrna_565	1152	894.677	7005	126.037
lcl|CP014584.1_mrna_566	1782	1524.68	2192	23.143
lcl|CP014584.1_mrna_567	1362	1104.68	6981	101.728
lcl|CP014584.1_mrna_568	3497	3239.68	4679	23.2492
lcl|CP014584.1_mrna_569	3550	3292.68	2313	11.3079
lcl|CP014584.1_mrna_570	508	250.98	792	50.7975
lcl|CP014584.1_mrna_571	579	321.822	708	35.4139
lcl|CP014584.1_mrna_572	1314	1056.68	2957	45.0469
lcl|CP014584.1_mrna_573	1882	1624.68	7774	77.0253
lcl|CP014584.1_mrna_574	2469	2211.68	2400	17.4681
lcl|CP014584.1_mrna_575	1815	1557.68	13360.5	138.071
lcl|CP014584.1_mrna_576	429	173.024	1695.48	157.739
lcl|CP014584.1_mrna_577	846	588.693	5733	156.765
lcl|CP014584.1_mrna_578	1244	986.677	3286.02	53.6107
lcl|CP014584.1_mrna_579	960	702.677	505.977	11.5913
lcl|CP014584.1_mrna_580	777	519.702	661	20.474
lcl|CP014584.1_mrna_581	1809	1551.68	2952	30.6246
lcl|CP014584.1_mrna_582	993	735.677	1397	30.5679
lcl|CP014584.1_mrna_583	549	291.883	8016	442.084
lcl|CP014584.1_mrna_584	973	715.677	350	7.8724
lcl|CP014584.1_mrna_585	3018	2760.68	2267	13.2188
lcl|CP014584.1_mrna_586	3075	2817.68	4136	23.629
lcl|CP014584.1_mrna_587	1440	1182.68	473	6.438
lcl|CP014584.1_mrna_588	1663	1405.68	7750	88.7508
lcl|CP014584.1_mrna_589	591	333.808	1472	70.985
lcl|CP014584.1_mrna_590	3580	3322.68	2576	12.48
lcl|CP014584.1_mrna_591	2471	2213.68	2240.6	16.2932
lcl|CP014584.1_mrna_592	1406	1148.68	25804.4	361.62
lcl|CP014584.1_mrna_593	615	357.797	0	0
lcl|CP014584.1_mrna_594	1086	828.677	3692	71.7187
lcl|CP014584.1_mrna_595	897	639.682	1999	50.3042
lcl|CP014584.1_mrna_596	1173	915.677	16132	283.597
lcl|CP014584.1_mrna_597	1086	828.677	20060	389.674
lcl|CP014584.1_mrna_598	5548	5290.68	23675	72.0336
lcl|CP014584.1_mrna_599	2028	1770.68	4881	44.3737
lcl|CP014584.1_mrna_600	1725	1467.68	1809.87	19.8506
lcl|CP014584.1_mrna_601	1902	1644.68	11649.1	114.017
lcl|CP014584.1_mrna_602	1183	925.677	1525.72	26.532
lcl|CP014584.1_mrna_603	2034	1776.68	5484.28	49.6898
lcl|CP014584.1_mrna_604	1214	956.677	306.029	5.14937
lcl|CP014584.1_mrna_605	1818	1560.68	2893.97	29.8495
lcl|CP014584.1_mrna_606	1883	1625.68	119514	1183.42
lcl|CP014584.1_mrna_607	1593	1335.68	3437	41.4223
lcl|CP014584.1_mrna_608	615	357.797	22403	1007.92
lcl|CP014584.1_mrna_609	960	702.677	50868	1165.32
lcl|CP014584.1_mrna_610	2828	2570.68	81058	507.58
lcl|CP014584.1_mrna_611	1156	898.677	4017	71.9539
lcl|CP014584.1_mrna_612	327	83.6218	754	145.147
lcl|CP014584.1_mrna_613	3218	2960.68	1673.52	9.09907
lcl|CP014584.1_mrna_614	1002	744.677	4976.48	107.575
lcl|CP014584.1_mrna_615	607	349.8	931.091	42.8478
lcl|CP014584.1_mrna_616	615	357.797	9565.91	430.374
lcl|CP014584.1_mrna_617	2228	1970.68	10396	84.9194
lcl|CP014584.1_mrna_618	839	581.693	118075	3267.54
lcl|CP014584.1_mrna_619	1293	1035.68	686	10.6624
lcl|CP014584.1_mrna_620	570	312.833	656	33.7558
lcl|CP014584.1_mrna_621	627	369.791	3571	155.45
lcl|CP014584.1_mrna_622	738	480.71	999	33.4532
lcl|CP014584.1_mrna_623	1551	1293.68	1152	14.3345
lcl|CP014584.1_mrna_624	1461	1203.68	159	2.12639
lcl|CP014584.1_trna_625	72	26.8895	0.25	0.149663
lcl|CP014584.1_mrna_626	1823	1565.68	1672	17.1906
lcl|CP014584.1_mrna_627	1964	1706.68	2671.17	25.1945
lcl|CP014584.1_mrna_628	1528	1270.68	69529.8	880.83
lcl|CP014584.1_mrna_629	1850	1592.68	60189	608.339
lcl|CP014584.1_mrna_630	825	567.697	697	19.7639
lcl|CP014584.1_mrna_631	1383	1125.68	1519	21.722
lcl|CP014584.1_mrna_632	3865	3607.68	3069	13.6938
lcl|CP014584.1_mrna_633	1265	1007.68	0	0
lcl|CP014584.1_mrna_634	1323	1065.68	10563.6	159.567
lcl|CP014584.1_mrna_635	1167	909.677	2771.4	49.042
lcl|CP014584.1_mrna_636	1026	768.677	2459	51.4957
lcl|CP014584.1_mrna_637	7019	6761.68	2191.36	5.21693
lcl|CP014584.1_mrna_638	660	402.769	1670.64	66.7704
lcl|CP014584.1_mrna_639	1685	1427.68	3502	39.4859
lcl|CP014584.1_mrna_640	1275	1017.68	1100	17.3996
lcl|CP014584.1_mrna_641	705	447.73	482	17.3295
lcl|CP014584.1_mrna_642	324	81.5175	619	122.235
lcl|CP014584.1_mrna_643	770	512.706	786	24.678
lcl|CP014584.1_mrna_644	710	452.726	37749	1342.23
lcl|CP014584.1_mrna_645	1850	1592.68	14797	149.555
lcl|CP014584.1_mrna_646	862	604.688	1086	28.9104
lcl|CP014584.1_mrna_647	642	384.778	3842	160.732
lcl|CP014584.1_mrna_648	1005	747.677	619	13.327
lcl|CP014584.1_mrna_649	1202	944.677	2023	34.4722
lcl|CP014584.1_mrna_650	964	706.677	3749.44	85.4086
lcl|CP014584.1_mrna_651	873	615.688	463.561	12.12
lcl|CP014584.1_mrna_652	1235	977.677	2666	43.8956
lcl|CP014584.1_mrna_653	1532	1274.68	578	7.29934
lcl|CP014584.1_mrna_654	1518	1260.68	7159	91.4123
lcl|CP014584.1_trna_655	89	30.7661	10.3806	5.43133
lcl|CP014584.1_mrna_656	891	633.682	123953	3148.77
lcl|CP014584.1_mrna_657	712	454.722	21749	769.926
lcl|CP014584.1_mrna_658	2709	2451.68	1037.36	6.81117
lcl|CP014584.1_mrna_659	2012	1754.68	3649.64	33.4818
lcl|CP014584.1_mrna_660	2644	2386.68	2524	17.0236
lcl|CP014584.1_mrna_661	1572	1314.68	591	7.23643
lcl|CP014584.1_mrna_662	2370	2112.68	1858	14.1569
lcl|CP014584.1_mrna_663	1629	1371.68	4609	54.0892
lcl|CP014584.1_mrna_664	975	717.677	9239	207.23
lcl|CP014584.1_mrna_665	3963	3705.68	7975	34.6433
lcl|CP014584.1_mrna_666	1760	1502.68	2105.27	22.5527
lcl|CP014584.1_mrna_667	3225	2967.68	2644.73	14.3457
lcl|CP014584.1_mrna_668	3269	3011.68	3318	17.7347
lcl|CP014584.1_trna_669	73	27.6094	0	0
lcl|CP014584.1_mrna_670	1053	795.677	1299	26.2802
lcl|CP014584.1_mrna_671	2139	1881.68	372	3.18239
lcl|CP014584.1_mrna_672	1061	803.677	277	5.54823
lcl|CP014584.1_mrna_673	3121	2863.68	1038	5.83485
lcl|CP014584.1_mrna_674	2367	2109.68	4104	31.3146
lcl|CP014584.1_mrna_675	510	252.975	1287	81.8948
lcl|CP014584.1_mrna_676	1476	1218.68	992	13.1033
lcl|CP014584.1_mrna_677	468	211.269	761	57.9837
lcl|CP014584.1_mrna_678	2361	2103.68	903	6.90979
lcl|CP014584.1_mrna_679	405	150.072	7571	812.099
lcl|CP014584.1_mrna_680	471	214.239	846	63.5666
lcl|CP014584.1_mrna_681	2334	2076.68	6743.03	52.2688
lcl|CP014584.1_mrna_682	1913	1655.68	3571.97	34.7286
lcl|CP014584.1_mrna_683	1155	897.677	10450	187.393
lcl|CP014584.1_mrna_684	933	675.677	2881	68.6373
lcl|CP014584.1_mrna_685	1554	1296.68	1261.59	15.6618
lcl|CP014584.1_mrna_686	1527	1269.68	3275.41	41.5269
lcl|CP014584.1_mrna_687	915	657.677	1580	38.6723
lcl|CP014584.1_mrna_688	1944	1686.68	2274	21.7027
lcl|CP014584.1_mrna_689	1098	840.677	7321	140.184
lcl|CP014584.1_mrna_690	2871	2613.68	3995	24.6049
lcl|CP014584.1_mrna_691	342	94.796	1984	336.905
lcl|CP014584.1_mrna_692	483	226.13	7325	521.44
lcl|CP014584.1_mrna_693	1332	1074.68	5163	77.3357
lcl|CP014584.1_mrna_694	3003	2745.68	4626	27.1214
lcl|CP014584.1_mrna_695	873	615.688	158	4.13098
lcl|CP014584.1_mrna_696	1567	1309.68	10194	125.296
lcl|CP014584.1_mrna_697	1405	1147.68	13810	193.7
lcl|CP014584.1_mrna_698	408	152.921	96052	10111
lcl|CP014584.1_mrna_699	618	360.791	2434	108.598
lcl|CP014584.1_mrna_700	831	573.697	1879	52.723
lcl|CP014584.1_mrna_701	2380	2122.68	2862	21.7041
lcl|CP014584.1_mrna_702	3410	3152.68	1411.73	7.20823
lcl|CP014584.1_mrna_703	729	471.714	418.268	14.2735
lcl|CP014584.1_mrna_704	2148	1890.68	9983	84.9963
lcl|CP014584.1_mrna_705	2786	2528.68	1179	7.50545
lcl|CP014584.1_mrna_706	985	727.677	0	0
lcl|CP014584.1_mrna_707	2355	2097.68	2157.99	16.5603
lcl|CP014584.1_mrna_708	1950	1692.68	820.007	7.7983
lcl|CP014584.1_mrna_709	1099	841.677	2307.05	44.1232
lcl|CP014584.1_mrna_710	1509	1251.68	865.952	11.1367
lcl|CP014584.1_mrna_711	941	683.677	2461	57.9451
lcl|CP014584.1_mrna_712	480	223.149	2219	160.073
lcl|CP014584.1_mrna_713	1246	988.677	44950	731.866
lcl|CP014584.1_mrna_714	1912	1654.68	2089	20.3227
lcl|CP014584.1_mrna_715	1969	1711.68	1124.37	10.5741
lcl|CP014584.1_mrna_716	719	461.722	4653.63	162.244
lcl|CP014584.1_mrna_717	2337	2079.68	1287.62	9.96659
lcl|CP014584.1_mrna_718	1834	1576.68	1524.38	15.5635
lcl|CP014584.1_mrna_719	1140	882.677	626.796	11.4309
lcl|CP014584.1_mrna_720	1256	998.677	780.204	12.5759
lcl|CP014584.1_mrna_721	1068	810.677	2220	44.082
lcl|CP014584.1_mrna_722	429	173.024	0	0
lcl|CP014584.1_mrna_723	1506	1248.68	150	1.93374
lcl|CP014584.1_mrna_724	1110	852.677	1444	27.2608
lcl|CP014584.1_mrna_725	543	285.897	1123	63.2304
lcl|CP014584.1_mrna_726	324	81.5175	5557	1097.35
lcl|CP014584.1_mrna_727	378	125.214	168	21.5979
lcl|CP014584.1_mrna_728	1134	876.677	2805.55	51.515
lcl|CP014584.1_mrna_729	3061	2803.68	5802.45	33.315
lcl|CP014584.1_mrna_730	3580	3322.68	6391	30.9626
lcl|CP014584.1_mrna_731	816	558.697	834.072	24.0316
lcl|CP014584.1_mrna_732	1853	1595.68	1013.93	10.2286
lcl|CP014584.1_mrna_733	1377	1119.68	3457	49.7007
lcl|CP014584.1_mrna_734	363	112.042	3247	466.507
lcl|CP014584.1_mrna_735	3747	3489.68	4204	19.3925
lcl|CP014584.1_mrna_736	1134	876.677	538	9.87868
lcl|CP014584.1_mrna_737	854	596.693	3926.99	105.941
lcl|CP014584.1_mrna_738	3136	2878.68	5029.01	28.122
lcl|CP014584.1_mrna_739	1166	908.677	518	9.17648
lcl|CP014584.1_mrna_740	1306	1048.68	9378	143.954
lcl|CP014584.1_mrna_741	2345	2087.68	1298	10.0085
lcl|CP014584.1_mrna_742	2264	2006.68	2612.42	20.9566
lcl|CP014584.1_mrna_743	3154	2896.68	1709.58	9.5005
lcl|CP014584.1_mrna_744	2641	2383.68	3071	20.739
lcl|CP014584.1_mrna_745	1925	1667.68	2407.9	23.2425
lcl|CP014584.1_mrna_746	1165	907.677	1227.1	21.7622
lcl|CP014584.1_mrna_747	771	513.706	1586	49.6986
lcl|CP014584.1_mrna_748	1326	1068.68	1098.36	16.5445
lcl|CP014584.1_mrna_749	1480	1222.68	25554.6	336.445
lcl|CP014584.1_mrna_750	723	465.714	421	14.5519
lcl|CP014584.1_mrna_751	1131	873.677	8471	156.077
lcl|CP014584.1_mrna_752	1643	1385.68	3058	35.5248
lcl|CP014584.1_mrna_753	516	258.958	187	11.6243
lcl|CP014584.1_mrna_754	1026	768.677	2241	46.9304
lcl|CP014584.1_mrna_755	1713	1455.68	29127	322.097
lcl|CP014584.1_mrna_756	1270	1012.68	1767	28.0881
lcl|CP014584.1_mrna_757	1499	1241.68	2282	29.5844
lcl|CP014584.1_mrna_758	5510	5252.68	6968	21.3542
lcl|CP014584.1_mrna_759	810	552.697	76228	2220.15
lcl|CP014584.1_mrna_760	1320	1062.68	7229	109.505
lcl|CP014584.1_mrna_761	5827	5569.68	29361	84.8588
lcl|CP014584.1_mrna_762	886	628.688	9925	254.128
lcl|CP014584.1_mrna_763	1146	888.677	350	6.33987
lcl|CP014584.1_mrna_764	1621	1363.68	151815	1792.09
lcl|CP014584.1_mrna_765	1101	843.677	1958	37.3588
lcl|CP014584.1_mrna_766	1150	892.677	11875.5	214.148
lcl|CP014584.1_mrna_767	2610	2352.68	3412.5	23.3489
lcl|CP014584.1_mrna_768	3107	2849.68	1731	9.77817
lcl|CP014584.1_mrna_769	2509	2251.68	3040	21.7332
lcl|CP014584.1_mrna_770	1671	1413.68	2805	31.9403
lcl|CP014584.1_mrna_771	4876	4618.68	1647	5.74027
lcl|CP014584.1_mrna_772	1112	854.677	512	9.64326
lcl|CP014584.1_mrna_773	889	631.682	1625	41.4105
lcl|CP014584.1_mrna_774	1023	765.677	279	5.86563
lcl|CP014584.1_mrna_775	465	208.305	7238	559.338
lcl|CP014584.1_mrna_776	2505	2247.68	2497.92	17.8896
lcl|CP014584.1_mrna_777	1864	1606.68	1000.08	10.0198
lcl|CP014584.1_mrna_778	1164	906.677	1861	33.0407
lcl|CP014584.1_mrna_779	4898	4640.68	2909.17	10.0912
lcl|CP014584.1_mrna_780	1260	1002.68	3992.83	64.1027
lcl|CP014584.1_mrna_781	1149	891.677	1262	22.7828
lcl|CP014584.1_mrna_782	1618	1360.68	3068	36.2958
lcl|CP014584.1_mrna_783	699	441.73	945	34.4375
lcl|CP014584.1_mrna_784	453	196.49	11534	944.92
lcl|CP014584.1_mrna_785	2770	2512.68	4448	28.496
lcl|CP014584.1_mrna_786	878	620.688	7780	201.773
lcl|CP014584.1_mrna_787	1441	1183.68	2352	31.986
lcl|CP014584.1_mrna_788	573	315.83	4946	252.091
lcl|CP014584.1_mrna_789	2843	2585.68	1945	12.1088
lcl|CP014584.1_mrna_790	1881	1623.68	1623	16.0907
lcl|CP014584.1_mrna_791	573	315.83	8275	421.765
lcl|CP014584.1_mrna_792	762	504.706	282	8.99428
lcl|CP014584.1_mrna_793	660	402.769	8559	342.077
lcl|CP014584.1_mrna_794	2981	2723.68	10504.5	62.0834
lcl|CP014584.1_mrna_795	2519	2261.68	3242.5	23.0784
lcl|CP014584.1_mrna_796	2248	1990.68	1694	13.6984
lcl|CP014584.1_mrna_797	1341	1083.68	7476	111.052
lcl|CP014584.1_mrna_798	1457	1199.68	693.724	9.30848
lcl|CP014584.1_mrna_799	1012	754.677	1550.28	33.0677
lcl|CP014584.1_mrna_800	870	612.688	0	0
lcl|CP014584.1_mrna_801	579	321.822	134	6.70263
lcl|CP014584.1_mrna_802	1338	1080.68	731	10.8887
lcl|CP014584.1_mrna_803	1683	1425.68	478	5.39713
lcl|CP014584.1_mrna_804	1824	1566.68	588	6.04163
lcl|CP014584.1_mrna_805	1301	1043.68	7076	109.138
lcl|CP014584.1_mrna_806	1762	1504.68	35835	383.372
lcl|CP014584.1_mrna_807	1720	1462.68	12606	138.735
lcl|CP014584.1_mrna_808	1335	1077.68	224	3.34592
lcl|CP014584.1_mrna_809	6982	6724.68	16168.3	38.7033
lcl|CP014584.1_mrna_810	7187	6929.68	1803.75	4.19005
lcl|CP014584.1_mrna_811	651	393.769	9844	402.427
lcl|CP014584.1_mrna_812	1104	846.677	1181	22.4537
lcl|CP014584.1_mrna_813	1857	1599.68	1490	14.9937
lcl|CP014584.1_mrna_814	4395	4137.68	2740.77	10.6628
lcl|CP014584.1_mrna_815	1701	1443.68	772	8.60802
lcl|CP014584.1_mrna_816	1643	1385.68	5504	63.94
lcl|CP014584.1_mrna_817	1668	1410.68	12145	138.588
lcl|CP014584.1_mrna_818	1347	1089.68	8997	132.909
lcl|CP014584.1_mrna_819	1076	818.677	13184	259.233
lcl|CP014584.1_mrna_820	207	33.4887	92542	44483.3
lcl|CP014584.1_mrna_821	222	36.2357	7306	3245.63
lcl|CP014584.1_mrna_822	1416	1158.68	2765	38.4139
lcl|CP014584.1_mrna_823	1119	861.677	10818	202.096
lcl|CP014584.1_mrna_824	3474	3216.68	2665.45	13.3389
lcl|CP014584.1_mrna_825	3171	2913.68	1677.55	9.2681
lcl|CP014584.1_mrna_826	4197	3939.68	11455	46.8048
lcl|CP014584.1_mrna_827	2060	1802.68	1818	16.2342
lcl|CP014584.1_mrna_828	474	217.21	886	65.6614
lcl|CP014584.1_mrna_829	1041	783.677	792	16.2684
lcl|CP014584.1_mrna_830	828	570.697	6871	193.807
lcl|CP014584.1_mrna_831	1225	967.677	111	1.8465
lcl|CP014584.1_mrna_832	511	253.973	4026.99	255.24
lcl|CP014584.1_mrna_833	1195	937.677	658.01	11.2963
lcl|CP014584.1_mrna_834	1521	1263.68	3918	49.9096
lcl|CP014584.1_mrna_835	1496	1238.68	1829	23.769
lcl|CP014584.1_mrna_836	2518	2260.68	12632	89.9476
lcl|CP014584.1_trna_837	88	30.3841	1	0.529798
lcl|CP014584.1_trna_838	112	25.9174	0	0
lcl|CP014584.1_trna_839	112	25.9174	0	0
lcl|CP014584.1_mrna_840	1805	1547.68	4947	51.4538
lcl|CP014584.1_mrna_841	1137	879.677	36095	660.511
lcl|CP014584.1_mrna_842	1212	954.677	751	12.6631
lcl|CP014584.1_mrna_843	456	199.437	645	52.0606
lcl|CP014584.1_mrna_844	1773	1515.68	1222	12.9784
lcl|CP014584.1_mrna_845	2304	2046.68	7123	56.0234
lcl|CP014584.1_mrna_846	1551	1293.68	3920	48.7771
lcl|CP014584.1_mrna_847	300	66.1743	0	0
lcl|CP014584.1_mrna_848	628	370.791	2637	114.482
lcl|CP014584.1_mrna_849	1935	1677.68	4723	45.3175
lcl|CP014584.1_mrna_850	1622	1364.68	1257	14.8273
lcl|CP014584.1_mrna_851	1119	861.677	1663	31.0673
lcl|CP014584.1_trna_852	73	27.6094	7	4.08129
lcl|CP014584.1_mrna_853	967	709.677	2679	60.767
lcl|CP014584.1_mrna_854	2992	2734.68	1990.95	11.7196
lcl|CP014584.1_mrna_855	762	504.706	4676.05	149.141
lcl|CP014584.1_mrna_856	1237	979.677	770	12.6521
lcl|CP014584.1_mrna_857	2829	2571.68	5488.61	34.3559
lcl|CP014584.1_mrna_858	2144	1886.68	2618.39	22.3405
lcl|CP014584.1_mrna_859	1617	1359.68	4037	47.7946
lcl|CP014584.1_mrna_860	2246	1988.68	3727	30.1683
lcl|CP014584.1_mrna_861	522	264.952	1288	78.2537
lcl|CP014584.1_mrna_862	642	384.778	2616.01	109.442
lcl|CP014584.1_mrna_863	1519	1261.68	6748.99	86.1086
lcl|CP014584.1_mrna_864	2121	1863.68	1023	8.83611
lcl|CP014584.1_mrna_865	2205	1947.68	2617.24	21.6313
lcl|CP014584.1_mrna_866	2462	2204.68	2539.76	18.544
lcl|CP014584.1_mrna_867	1877	1619.68	7626	75.7922
